Date,Age,Gender,Shift,Productivity Score,Temperature,Task Type,Time Taken (mins),Quantity,Line Efficiency,Machine ID,Break Time (mins)
16/3/2023,52,Female,Morning,83.0878441,23.75,Assembly,42.97,35,63.59,MCH-204,15.8
15/1/2023,74,Female,Morning,30,47.76,Inspection,29.77,25,65.44,MCH-305,16.5
1/3/2023,49,Male,Evening,84.35587259,24.35,Packing,37.87,22,57.86,MCH-204,19
23/1/2023,34,Female,Morning,64.8404933,26.75,Packing,38.99,28,75.6,MCH-101,12
18/2/2023,42,Male,Night,74.26492387,22.38,Inspection,30.15,36,73.02,,17.7
23/3/2023,53,Female,Night,74.30278907,21.75,Assembly,47.82,31,74.67,MCH-204,16.8
23/3/2023,26,Male,Night,43.0668239,28.74,Assembly,37.35,28,78.01,MCH-305,13.5
17/3/2023,53,Male,Evening,63.94546306,27.81,Inspection,33.28,35,76.19,MCH-305,18.9
14/3/2023,56,Female,Morning,78.7307839,23.9,Inspection,22.76,33,56.19,MCH-305,9.3
15/3/2023,47,Male,Night,75.14001641,25.99,Inspection,46.51,26,67.19,MCH-305,21.5
29/3/2023,33,Female,Morning,54.64749533,28.04,Inspection,35.75,29,67.6,MCH-305,18.9
20/1/2023,42,Male,Evening,69.39682069,26.84,Assembly,35.78,25,83.77,MCH-305,14.4
25/3/2023,22,Male,Evening,52.46466734,27.29,Assembly,26.54,31,84.65,MCH-305,13.7
9/3/2023,57,Female,Night,69.82508738,27.29,Inspection,43.94,33,65.74,MCH-305,14.9
21/3/2023,33,Female,Morning,73.11980003,24.54,Inspection,23.65,18,60.09,MCH-204,12.7
1/3/2023,22,Male,Night,53.00873274,26.06,Packing,12.92,25,71.59,MCH-305,14.3
19/3/2023,51,Female,Night,74.44135805,25.96,Packing,27.91,38,66.81,MCH-204,17.5
14/1/2023,46,Female,Evening,82.01649323,25.45,Assembly,38.47,28,69.16,MCH-101,12.9
28/1/2023,44,Male,Night,78.76014134,25.22,Packing,38.38,38,82.16,MCH-305,17.8
27/1/2023,22,Male,Morning,60.44571558,26.15,Packing,36.4,24,72.69,,14.3
23/3/2023,50,Female,Night,80.54571055,26.07,Packing,33.28,27,65.2,MCH-305,18.3
27/2/2023,45,Female,Morning,79.54206495,23.9,Assembly,36.59,31,63.41,MCH-101,19.1
19/2/2023,51,Female,Night,61.41395772,27.6,Packing,63.6,28,55.64,MCH-204,12
25/3/2023,53,Male,Evening,65.79867489,27.29,Inspection,37.5,36,75.62,MCH-305,8.7
26/2/2023,28,Female,Night,69.34162789,25.56,Assembly,30.78,29,72.82,MCH-204,15.5
14/1/2023,28,Female,Morning,69.74512657,25.41,Packing,33.95,34,75.64,MCH-101,15.8
2/1/2023,56,Female,Evening,71.60917659,26.72,Assembly,32.93,25,69.83,MCH-204,11.3
15/2/2023,41,Female,Night,77.4510189,21.76,Packing,35.69,31,59.44,MCH-305,20
3/3/2023,37,Male,Morning,54.50345347,27.78,Assembly,25.89,28,70.56,MCH-204,13.9
1/2/2023,31,Male,Morning,76.05698236,24.65,Inspection,42.99,25,81.39,MCH-204,16.9
15/1/2023,45,Male,Morning,65.70676034,,Packing,37.97,32,70.58,MCH-101,12.8
4/1/2023,50,Female,Morning,63.79832808,,Packing,27.11,37,86.43,,10.5
11/2/2023,20,Female,Evening,58.48407137,25.9,Assembly,45.2,27,72.52,MCH-305,18.5
2/3/2023,72,Female,Evening,30,47.06,Inspection,15.97,32,89.68,MCH-101,12.2
28/1/2023,59,Male,Morning,61.92433883,27.29,Packing,56.53,29,90.49,MCH-204,17.4
17/1/2023,31,Female,Morning,45.16032673,28.48,Inspection,53.85,31,61.02,MCH-101,12.5
27/3/2023,31,Male,Morning,57.67155113,27.29,Packing,52.25,34,63.53,MCH-305,14.3
23/1/2023,42,Male,Night,61.12371546,27.2,Inspection,30.03,37,65.43,MCH-101,14.5
12/1/2023,22,Female,Night,60.21678968,26.14,Packing,37.41,36,52.92,MCH-305,14.9
23/1/2023,35,Male,Morning,57.46490357,27.7,Assembly,28.78,26,74.64,MCH-305,13.1
1/2/2023,38,Male,Morning,64.67656689,27.2,Assembly,39.31,23,74.37,MCH-204,17.2
26/1/2023,51,Male,Morning,80.2443642,24.03,Inspection,35.18,20,71.92,MCH-204,17.8
11/1/2023,25,Male,Night,64.45941771,24.72,Packing,30.4,33,57.76,MCH-204,18.7
13/3/2023,37,Male,Night,67.41538928,26.2,Packing,30.29,27,85.88,MCH-305,13.7
1/3/2023,26,Female,Night,61.71233181,25.56,Inspection,35.82,35,51.2,MCH-101,11.6
23/2/2023,51,Female,Morning,64.77666581,27.42,Packing,64.36,25,56.77,MCH-101,15.6
11/3/2023,45,Male,Morning,56.85752749,28.61,Assembly,48.06,32,78.86,,16.1
19/1/2023,72,Male,Morning,30,54.08,Packing,35.86,21,73.16,MCH-305,16.1
15/2/2023,35,Male,Night,76.81610405,24.53,Assembly,33.19,33,63.86,MCH-101,19.6
23/3/2023,42,Male,Evening,80.61833937,23.13,Inspection,41.23,32,70.55,MCH-101,15.3
5/3/2023,56,Female,Morning,31.55417957,30.06,Packing,28.87,25,71.29,MCH-305,21.3
31/1/2023,45,Male,Night,75.49441717,26.61,Inspection,32.72,31,81.78,MCH-101,17.6
19/2/2023,32,Male,Evening,63.48478413,26.96,Assembly,15.48,40,57.84,MCH-101,17.7
19/3/2023,42,Male,,80.44193029,23.32,Inspection,35.91,33,72.92,MCH-305,15.3
2/3/2023,49,Male,,77.81429108,26,Inspection,36.16,45,80.79,MCH-305,14.1
28/3/2023,81,Male,,30,49.3,Packing,29.56,31,60.02,MCH-204,13.2
8/3/2023,73,Male,Night,30,50.1,Inspection,39.51,33,69.48,MCH-204,15.5
27/1/2023,32,Female,Morning,50.58654571,28.15,Inspection,36.24,28,69.41,MCH-101,17.6
28/2/2023,46,Female,Morning,30,30.62,Packing,29.68,31,53.86,MCH-305,14.4
9/2/2023,46,Female,Night,75.82779295,24.11,Inspection,43.23,25,72.92,MCH-101,13.9
8/3/2023,43,Male,Morning,75.07436369,23.96,Assembly,33.2,35,73.52,MCH-305,11.9
15/3/2023,22,Female,Evening,69.30065675,24.24,Packing,24.53,26,84.96,MCH-101,16.5
16/3/2023,38,Female,Night,43.87157791,29.21,Assembly,17.39,38,69.79,MCH-101,11.8
6/2/2023,44,Male,Evening,62.35168069,28.08,Packing,49.35,23,74.38,MCH-305,16.2
14/2/2023,58,Male,Evening,64.9958193,27.29,Inspection,36.26,28,84.72,MCH-204,15.8
7/1/2023,,Male,Morning,68.61766762,26.07,Assembly,35.84,29,63.58,MCH-204,14.6
2/2/2023,33,Male,Evening,73.83691397,24.37,Assembly,34.56,24,58.19,MCH-305,18.6
25/2/2023,42,Male,Evening,65.44461675,27.78,Assembly,47.18,31,71.22,MCH-101,19.8
28/1/2023,27,Female,Evening,71.49353946,25.24,Inspection,36.43,27,68.03,MCH-101,8.7
1/1/2023,23,Female,Morning,62.56896256,25.48,Assembly,50.48,37,69.09,MCH-101,10.5
7/3/2023,47,Female,Morning,59.20890907,27.22,Assembly,36.46,26,65.77,MCH-305,16.8
14/2/2023,59,Female,Night,77.04722863,25.62,Inspection,8.25,32,61.6,MCH-204,20.1
8/1/2023,53,Female,Night,81.01877647,25.53,Inspection,47.67,30,79.34,MCH-305,10.9
6/1/2023,43,Male,Morning,74.1729602,26.02,Inspection,38.15,29,69.8,MCH-204,16.3
26/3/2023,21,Male,Morning,47.8683254,27.59,Assembly,29.93,30,92.45,MCH-204,9.8
16/1/2023,59,Female,Night,44.0599219,29.29,Assembly,32.43,34,59.6,MCH-305,9.4
28/2/2023,37,Female,Morning,63.21647172,27.29,Assembly,31.92,21,90.06,MCH-204,21.2
11/2/2023,31,Female,Evening,59.00636578,27.61,Packing,22.58,30,72.93,MCH-204,16.2
9/1/2023,55,Female,Morning,67.40897207,27.29,Assembly,43.77,26,70.19,MCH-204,10.4
27/1/2023,49,Male,Night,81.35271424,24.58,Assembly,30.54,26,58.99,MCH-101,14.4
16/3/2023,49,Male,Morning,72.04971067,27.31,Packing,26.32,31,63.37,MCH-305,12.7
16/3/2023,31,Male,Night,68.14792675,26.34,Packing,77.99,36,82.59,MCH-101,13.7
8/3/2023,59,Male,Morning,78.62780012,23.15,Assembly,23.47,38,43.34,MCH-305,14.1
1/2/2023,38,Male,Night,76.31134284,25.34,Packing,34.12,27,52.05,MCH-101,15.6
4/1/2023,41,Female,Evening,70.27846894,25.83,Assembly,11.99,16,53.88,MCH-204,16.3
8/3/2023,50,Female,Morning,81.82751951,24.98,Inspection,,30,81.71,MCH-101,12.9
7/2/2023,46,Male,Morning,51.98800385,28.96,Inspection,32.18,21,76.81,,12.8
1/2/2023,26,Male,Night,53.31639691,,Inspection,43.17,,59.87,MCH-305,16.2
15/3/2023,32,Female,Morning,43.65664522,28.75,Inspection,25.57,26,65.28,MCH-305,13
22/1/2023,34,Female,Morning,66.44522878,26.53,Packing,18.84,32,71.3,MCH-101,13
24/3/2023,57,Female,Evening,73.62580169,26.16,,27.54,26,80.2,MCH-305,15.3
6/1/2023,48,Male,Morning,67.41876682,27.2,Packing,48.45,24,59.87,MCH-204,15.1
17/3/2023,34,Male,Morning,73.74568483,26.02,Inspection,40.77,24,71.33,MCH-204,13.7
13/2/2023,49,Female,Evening,72.52116908,26.03,Inspection,18.84,32,66.56,MCH-204,18.2
24/2/2023,49,Male,Night,82.87532537,23.27,Assembly,10.8,23,68.97,MCH-305,16.5
11/1/2023,35,Male,Night,71.44130061,24.92,Packing,31.79,,61.04,MCH-305,21.1
2/1/2023,36,Male,Night,77.22362842,25.35,Inspection,45.92,39,72.1,MCH-101,14.3
22/1/2023,55,Male,Morning,72.5126235,26.83,Packing,27.41,38,62.18,MCH-305,17.1
28/3/2023,42,Male,Evening,69.17717194,26.92,Assembly,45.76,22,70.95,MCH-101,19.4
12/3/2023,25,Female,Morning,68.42663664,24.84,Assembly,36.27,23,85.62,MCH-305,12.3
10/2/2023,48,Male,Night,69.85914693,26.94,Packing,52.53,32,80.44,MCH-305,
21/3/2023,43,Female,Evening,66.61000735,,Assembly,28.21,25,83.9,,18.7
24/3/2023,40,Female,Morning,64.14714745,20.26,Packing,34.4,33,73.16,MCH-204,17
5/3/2023,49,Male,Night,78.25163079,25.03,Packing,28.45,21,81.33,MCH-305,14.9
21/3/2023,56,Male,Morning,59.54095101,28.16,Packing,44.85,30,51.98,MCH-101,10.9
14/2/2023,33,Female,Morning,65.99963972,27.29,Inspection,40.91,35,53.05,MCH-305,11.1
22/3/2023,36,Female,Night,67.41374311,26.23,Inspection,18.02,22,59.95,MCH-305,13.6
1/1/2023,27,Male,Evening,38.70801713,29.17,Packing,41.92,29,60.64,MCH-305,12.6
25/2/2023,45,Male,Night,77.97452155,24.48,,20.11,29,80.48,MCH-305,12.7
6/3/2023,,Female,Evening,74.76498023,26,Assembly,25.89,33,54.91,MCH-305,9.5
16/3/2023,33,Male,Night,73.69885993,23.39,Inspection,42.46,27,56.43,MCH-101,10.9
8/2/2023,47,Male,Evening,49.28895957,29.25,Packing,22.46,23,68.78,MCH-305,12.4
12/2/2023,36,Male,Morning,74.34018521,25.83,Inspection,31.29,17,71.37,MCH-101,15.4
25/3/2023,38,Male,Morning,60.0913905,27.29,Packing,42.59,37,78.75,MCH-101,14
22/1/2023,37,Female,Night,53.18176215,28.71,Assembly,39.15,34,67.33,MCH-204,15.2
9/1/2023,30,Male,Morning,60.32500499,27.32,Assembly,38.57,30,68.17,MCH-101,15
26/2/2023,25,Male,Evening,69.3116193,24.25,Inspection,42.92,30,78.87,MCH-101,9.9
29/3/2023,53,Female,Morning,74.45227549,24.71,Assembly,48.07,32,61,MCH-204,18.2
9/2/2023,23,Male,Morning,53.15915204,26.99,Packing,22.59,35,71.23,MCH-305,17.2
26/3/2023,32,Male,Evening,75.79758943,24.75,Assembly,38.33,20,75.7,MCH-204,15.1
2/1/2023,46,Female,Morning,69.18518744,21.77,Assembly,44.65,21,66.3,MCH-305,13.4
25/3/2023,25,Male,Morning,67.25976581,25.89,Inspection,42.68,20,78.61,MCH-305,19.1
9/1/2023,46,Female,Night,78.6048534,23.04,Packing,33.41,28,61.43,MCH-101,12
31/1/2023,49,Male,Morning,44.67130475,29.23,,32.83,31,85.62,MCH-305,17.9
4/2/2023,46,Male,Morning,71.14587647,26.35,Inspection,43.24,35,66.85,MCH-204,12.4
2/2/2023,32,Male,Morning,72.58106637,24.19,Assembly,37.14,15,65.61,MCH-204,18.9
27/3/2023,,Female,Night,77.34008753,24.6,Packing,45.94,23,55.39,MCH-305,16.4
12/3/2023,55,Male,Evening,76.70616941,22.22,Packing,36.1,31,58.8,MCH-204,17.7
5/1/2023,33,Male,Evening,62.33514041,27.29,Inspection,31.26,31,61.88,MCH-204,15.6
31/1/2023,52,Female,Morning,54.77694235,28.03,Inspection,17.37,29,58.72,MCH-101,16.3
10/1/2023,27,Male,Night,30,30.46,Assembly,32.7,24,58.17,MCH-101,15.1
1/1/2023,26,Female,Morning,54.4954235,27.45,Packing,22.69,27,70.44,MCH-101,12
1/3/2023,51,Male,Night,74.66073198,25.82,Packing,16.7,29,,MCH-305,18.3
17/3/2023,57,Female,Morning,74.81129244,25.14,Assembly,26.34,21,72.8,MCH-101,14.2
3/3/2023,54,Male,Night,81.87724677,24.09,Inspection,42.03,26,38.03,MCH-204,15.3
17/3/2023,50,Female,Morning,36.16116854,30.12,Packing,32.58,23,59.59,MCH-101,10.2
10/3/2023,29,Male,Morning,67.40769095,25.62,Assembly,36.78,33,81.37,MCH-204,14.5
